distmean,diststd
578.0924655097696,160.22382119790373
317.89916498034233,87.47915266210524
305.52060023577565,90.6569243333918
310.4244265213456,76.85152948250234
341.65218440946853,108.26062501208013
445.55679099839483,141.78126790191075
241.07680314588976,73.2183552401331
384.4280644221835,108.46506022970254
349.93020025678516,97.64697466859353
174.6784385799368,34.552154302730656
554.9240051057925,195.7693295524932
486.36395080164124,150.0642417312832
502.4359632755212,182.75866421188192
69.40118172672092,14.757921634188184
506.6648406280093,159.46129165495373
438.7925967434627,170.20731878073394
295.04206420886817,91.70510078495744
308.56369071775157,62.66101020573246
314.28911692130777,79.15373797323862
167.80810656627867,53.82221667363584
76.82447800481405,15.21059602631299
264.99299419523976,54.39298797009422
428.4840514446954,136.25751407225147
538.1867654030777,194.5296438128812
568.5410728368197,197.78856379668326
138.40388141506298,43.133038732693784
693.8783870995555,212.6063861894017
511.43363017965464,173.11034490437498
751.7861347637349,224.34498476981605
540.7608192409378,155.80282408312763
586.8066091777192,175.38964760925566
400.4700822376615,136.780147098692
469.9803704951636,160.64032659608245
471.8559523275744,149.72083632054589
736.9028592829111,239.6285601661643
536.5305757466429,158.82812106549292
349.61205065089587,108.06652259433965
342.6715042655642,122.35242139225106
358.08376865128844,133.65310162113457
360.1549807565125,102.97840482527752
296.9091745714643,96.7923911803026
520.2727483035624,141.73845157186105
160.5812979378042,30.072398557854083
224.86644288799005,77.09371925130509
322.7032598960835,117.49490945481784
670.5970722220596,218.8779157744931
543.6544923994909,175.0698202554084
149.13189837947854,26.61789678430568
416.63828865196933,140.75648283196975
150.31156960270852,32.724178871044714
738.3540373973384,212.52779644289484
434.5179235277702,164.43049744063424
123.73295016840964,23.302180234256458
657.5776812291873,205.90983520818813
301.0845447882096,95.0908094005957
471.84652468952646,161.86923402422997
661.3687505065183,195.87648809587722
588.2386602463275,288.1374752977222
627.583590439107,180.96997569091147
140.89668996694695,44.04642768293289
634.1844740071889,184.38286961961458
338.52542978142014,82.52749237340767
265.4880877897409,79.06646951524438
388.05621804747057,105.00082361794556
153.0599903962101,23.25548449018685
237.3081076651042,61.41330550377617
141.80905103059973,25.91649003109982
161.69850454756963,28.600835727431956
263.42520365207633,69.66728771770369
485.48388651134485,127.81070974722019
348.02637381725145,102.33607314635486
481.52899786049835,156.04225442260375
406.76578079182167,110.2192383825118
448.22604781024614,160.24276007123504
414.6050297227732,141.58864064966292
197.42397268089957,32.87222391647622
254.71215851814574,63.4950188799033
182.3319171795596,44.8133928306904
438.74691808634304,133.93756747902358
354.25564263029696,105.61644134497311
232.48398547441116,37.755231262678635
339.4644107053835,100.84097820992012
287.4775579841235,76.42384370526777
170.9145630478632,34.787409115379965
199.29135391331866,51.26970313277731
229.32022543841674,57.2864306132526
264.34762493158837,111.81595856502379
