simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
2795,63490.1744,1662869485.7,4.3407795,-0.11044757,248.708345,-6.32818,0.35705017,368.12849,5.4099946,1.4504495,-0.69259698,0.020645644,11.897261,0.18003,0.0,0.051008,0.0,68.340422,0.936932,378.639811,72.2593
2796,62650.1427,1590290749.16,0.58627184,1.1135462,33.590902,63.801498,0.76288142,1397.7928,7.9214782,1.4431983,-0.97066778,0.013408878,11.902014,0.17906,0.0,0.088645,0.0,59.458601,0.722848,1317.740703,358.851604
2797,62714.1087,1595817413.96,3.948974,0.64465327,226.259544,36.935912,1.5521544,1918.207,40.814178,1.7556034,0.87033636,-0.028304797,11.615955,0.22319,0.0,0.448246,0.0,54.612093,0.018641,3387.075791,955.463765
2799,62174.7294,1549215035.0,0.3391975,-0.93997291,19.434585,-53.856481,2.3743211,1280.727,15.972776,1.8772355,0.42141079,0.0045973346,11.399902,0.24317,0.0,0.115763,0.0,53.059525,0.719807,1801.27982,641.769573
2800,63809.7382,1690479796.01,6.0026982,-1.0844073,343.929273,-62.131962,0.59887934,594.02472,10.576025,1.5863571,0.06757904,0.0063657198,11.802186,0.19849,0.0,0.115853,0.0,49.285379,0.825968,615.809321,137.233172
2801,62643.3948,1589707724.67,1.0852184,1.4216463,62.178434,81.454333,1.2075563,639.97198,31.070198,1.5007676,-0.56219609,0.0041964012,11.866244,0.18677,0.0,0.405353,0.0,35.605206,0.355305,933.995672,363.652605
2802,61918.5367,1527079987.15,3.3487111,-0.54687435,191.867013,-31.333592,2.4395255,1619.2645,25.110311,1.8268817,0.10717212,-0.034643772,11.517016,0.23425,0.0,0.213802,0.0,54.172627,0.763509,2032.749991,578.760046
2803,63892.4974,1697630189.44,2.5051832,-0.98284265,143.536424,-56.312736,1.3629954,314.32866,5.5523053,1.2993799,-0.088129512,0.049338035,11.965842,0.16036,0.0,0.085084,0.0,30.543161,0.206309,457.601357,117.063938
2804,64413.2064,1742619449.51,5.7368595,-1.2429349,328.697837,-71.214924,1.4786244,423.86738,9.1428512,1.4973247,-0.40914818,0.0067995274,11.868061,0.18631,0.0,0.105329,0.0,52.203993,0.092041,1270.851342,405.146547
2805,62230.5035,1554033922.96,1.7767908,0.87910799,101.802614,50.369178,0.78368795,1259.3611,16.179683,1.5880874,-0.54655399,0.0094597474,11.800624,0.19873,0.0,0.177145,0.0,56.627616,0.708315,1646.042918,533.255587
2806,61057.7303,1452706313.09,3.073396,0.0043813245,176.09262,0.251031,1.1860391,619.54086,10.568016,1.5559702,0.43492329,-0.0081593626,11.826174,0.19429,0.0,0.13029,0.0,70.13213,0.375334,1372.453871,368.823199
2807,62224.7653,1553538137.1,0.25041632,1.2627819,14.347798,72.352073,0.78075352,977.16325,6.1467838,1.6146995,0.13711081,-0.031949575,11.777332,0.20246,0.0,0.048439,0.0,51.914876,0.710383,1257.284549,356.501339
2808,62120.4386,1544524315.21,3.206834,1.0955988,183.738054,62.773187,1.7167927,243.27071,15.471526,1.4159046,-0.69620242,0.0069937608,11.915996,0.17547,0.0,0.217346,0.0,66.399717,0.145478,766.751383,251.792095
2809,63274.4549,1644231320.74,4.2384796,0.1979559,242.846993,11.342038,0.49080676,1145.6348,10.421235,1.7261745,0.34519514,0.030141373,11.65512,0.21871,0.0,0.089419,0.0,47.958831,0.881953,1068.291424,235.586222
2810,63740.0839,1684461667.57,4.3324992,-0.52674364,248.233919,-30.180187,0.73134666,639.46607,9.1156831,1.4758983,-0.81437552,0.044981603,11.882669,0.18342,0.0,0.102744,0.0,40.051831,0.744276,1107.345446,396.993604
2811,64117.8046,1717096736.69,4.1402021,-0.87729072,237.216107,-50.265056,3.0318201,1362.6085,26.848975,1.7722966,-0.50073338,0.025636854,11.591559,0.22579,0.0,0.232518,0.0,15.092545,0.993981,1119.021321,351.552086
2812,63302.8032,1646680614.53,4.6090604,1.3648727,264.079708,78.201445,0.94593613,660.79872,27.027684,1.5033096,-0.89529141,-0.0324778,11.865068,0.1871,0.0,0.339472,0.0,58.985043,0.584984,945.046491,204.88791
2813,64210.0712,1725068572.93,4.7576565,0.30570228,272.593638,17.51545,1.2061189,867.68596,8.3584774,1.6142384,-0.92856693,0.035723301,11.777792,0.2024,0.0,0.063877,0.0,62.4138,0.356648,1178.10756,403.194579
2814,61575.1426,1497410737.45,2.1650533,-0.41364348,124.048417,-23.700026,0.96315007,1291.0972,33.824373,1.6876,0.90493918,0.0015581494,11.702542,0.21296,0.0,0.410265,0.0,66.602826,0.570937,1734.823454,469.777687
2815,62190.3748,1550566802.06,1.6715833,0.85440574,95.774668,48.953843,2.7597932,2123.6133,17.249395,1.8686715,0.91968923,0.048208419,11.418569,0.24167,0.0,0.148933,0.0,19.901856,0.927996,2236.542809,871.589993
2816,64215.1657,1725508736.34,5.0636024,1.3747203,290.123047,78.765671,2.3714101,1259.1016,16.002568,1.5822215,0.11090168,0.016278094,11.806199,0.19791,0.0,0.192931,0.0,47.731555,0.717784,1736.383504,647.391065
2817,64321.674,1734711049.77,3.438492,-0.43653617,197.011079,-25.01168,2.2878614,904.77674,5.9600501,1.6151129,-0.5396795,0.0021485797,11.776924,0.20252,0.0,0.037176,0.0,20.271783,0.657175,1466.135626,583.348835
2818,61717.8639,1509741858.64,3.4754686,0.98712363,199.129683,56.558018,0.37619058,1244.7607,15.893449,1.688481,-0.42540052,0.017241553,11.702124,0.21307,0.0,0.147368,0.0,20.761232,0.930071,1116.340131,320.332528
2819,63958.0257,1703291841.19,0.70137944,-0.5560373,40.186082,-31.858591,2.6177396,599.42956,15.074069,1.4481749,0.88559657,0.0045880298,11.898883,0.17973,0.030075,0.246632,0.0,43.284775,0.865898,645.207077,114.155791
2820,63118.3774,1630746228.87,4.8070116,-0.35229962,275.421477,-20.185281,1.7435411,596.13788,11.196572,1.4388442,-0.72866488,-0.043559564,11.903199,0.17851,0.0,0.144305,0.0,17.25677,0.171887,1536.53103,479.682173
2821,61019.9271,1449440115.46,0.15740135,0.86981113,9.018433,49.836507,2.4720385,389.49533,10.858378,1.2596709,0.97064518,0.013942236,11.979495,0.15528,0.369116,0.231315,0.024807,68.126268,0.784098,370.677979,81.593554
2822,64431.6194,1744210336.08,1.7370939,0.93729547,99.528149,53.703075,2.539906,1402.269,7.5104817,1.7302092,0.19398359,-0.026535365,11.650717,0.2193,0.0,0.049618,0.0,71.968415,0.824382,1519.721239,428.541591
2823,61060.5661,1452951328.16,3.6348775,0.85640704,208.26314,49.068509,2.3252429,1189.5436,11.199357,1.6042746,-0.63575786,-0.010385777,11.786391,0.201,0.0,0.107088,0.0,68.129093,0.684886,1323.64076,339.469811
2824,62182.7197,1549905400.31,0.49415794,0.9160879,28.313164,52.48797,2.0946767,585.90625,6.3782321,1.3340898,0.65812035,-0.041896036,11.952845,0.16482,0.088382,0.107769,0.0,24.083899,0.500244,1068.869543,364.65078
2825,63212.1839,1638851105.64,1.5704846,0.63920736,89.982139,36.623884,0.30133421,2180.6279,34.300866,1.8807525,0.89861744,0.0091985686,11.392242,0.24379,0.0,0.313739,0.0,26.23349,0.954941,2539.422081,880.875464
2826,63588.2572,1671343836.18,2.4078464,-0.1545019,137.959436,-8.852307,0.39927054,586.07315,14.611283,1.4740357,-0.70557587,-0.017542474,11.883583,0.18317,0.0,0.186177,0.0,44.582907,0.921345,568.246684,194.246184
2827,61919.7823,1527187605.44,3.2380872,0.28839101,185.52873,16.523588,0.48073338,472.58624,18.91052,1.3912629,0.51934766,0.020735498,11.927834,0.17225,0.0,0.316937,0.0,47.006835,0.886656,536.729537,153.294131
2828,64358.0038,1737849945.18,3.0656681,-1.2946427,175.649844,-74.177563,1.2554413,357.86616,7.2428971,1.4485729,0.69958905,-0.022700056,11.89859,0.17978,0.054866,0.103741,0.0,55.582476,0.310154,709.699938,202.881229
2829,61705.9654,1508713831.05,3.3099874,0.96002866,189.648308,55.00559,0.65510519,1434.6759,15.723048,1.7012805,-0.15330733,0.039945178,11.6864,0.21498,0.0,0.148094,0.0,40.249921,0.792984,1304.893606,451.010717
2830,61551.7288,1495387789.33,2.9736373,-0.3108467,170.376867,-17.810204,2.9115519,2751.2474,9.1657007,1.9508213,0.92500393,0.03737375,11.20189,0.25717,0.040721,0.043541,0.0,70.907376,0.973657,2280.567125,650.762332
2831,62102.6207,1542984846.98,5.5562409,0.86032943,318.349154,49.293245,0.92497956,1409.2363,15.238169,1.6805786,-0.070280672,0.021697668,11.710703,0.21192,0.0,0.150116,0.0,48.508566,0.601851,2083.594056,604.20975
2832,63549.7943,1668020649.14,5.0958008,-0.72423151,291.967879,-41.495409,0.45899916,1018.9305,6.8827553,1.5235086,0.24632196,0.011636915,11.851244,0.18984,0.0,0.075867,0.0,72.372486,0.896496,977.037832,319.424761
2833,64145.153,1719459634.42,2.9941431,0.9218631,171.551763,52.818865,1.9623413,523.17704,6.7445718,1.4953555,-0.92847393,-0.0073293009,11.869302,0.18605,0.0,0.061981,0.0,23.019965,0.381617,1185.958803,385.280759
2834,63326.9524,1648767106.51,1.2552557,-0.23227084,71.920854,-13.308139,0.67250808,1488.072,6.5186932,1.6635633,0.98282154,-0.021039999,11.728631,0.20946,0.385959,0.062851,0.065316,59.651079,0.782262,1500.991839,519.054231
2835,62319.9787,1561764581.48,5.4426482,0.12536422,311.840771,7.182841,2.2408974,1609.4363,9.3879933,1.7098978,0.65491308,0.017471457,11.675862,0.21626,0.0,0.08613,0.0,22.91798,0.621065,2448.51032,622.908181
2836,62300.4496,1560077261.42,1.4473884,0.34943455,82.929247,20.021125,0.7432823,844.84899,30.755577,1.5692447,0.60561448,-0.0029881991,11.816697,0.19611,0.0,0.414695,0.0,65.0242,0.736251,920.479636,247.494283
2837,61483.0353,1489452666.56,4.7418733,0.45403073,271.689327,26.014045,2.6766933,1144.4939,6.3979798,1.7720589,0.53396916,0.027087857,11.591834,0.22575,0.0,0.034282,0.0,26.862535,0.893867,2319.884454,501.358802
2838,62399.5472,1568639295.67,4.7950227,1.0308703,274.734563,59.064517,2.7175394,1011.6919,13.765156,1.3923303,-0.82996348,-0.049344079,11.927603,0.17238,0.0,0.195162,0.0,17.592806,0.911429,1571.55778,574.533084
2839,64321.6464,1734708667.37,0.052483676,0.86983027,3.007093,49.837603,0.20401214,1947.5698,18.713217,1.8085675,-0.67656461,-0.042722237,11.533813,0.23156,0.0,0.135607,0.0,51.132952,0.979262,1247.740119,454.041283
2840,61351.1189,1478055093.22,1.9042708,1.2317568,109.10668,70.574466,1.2970913,763.46254,11.491154,1.5501985,0.051619836,-0.034845236,11.831623,0.19348,0.0,0.136974,0.0,60.992896,0.2703,2329.889268,586.047099
2841,63430.6789,1657729074.08,4.5367621,-0.62041792,259.937321,-35.547328,2.3481051,1037.5477,6.8262394,1.5347024,0.49984135,-0.0034318811,11.843638,0.19136,0.0,0.077276,0.0,19.611898,0.701364,1346.598946,476.754766
2842,63471.7018,1661273452.39,0.20120146,-0.69623541,11.527994,-39.891351,3.1065843,1180.1989,9.1010332,1.8593426,-0.68620854,0.020388022,11.438618,0.24004,0.0,0.031557,0.0,21.368244,0.999387,1026.724987,226.624056
2843,61434.077,1485222672.04,3.2957463,-0.2518121,188.832353,-14.427771,0.74002343,879.44442,7.124754,1.6575007,-0.15728801,0.0047665687,11.735255,0.20857,0.0,0.05131,0.0,58.154555,0.738453,955.269292,303.539257
2844,64289.024,1731890089.06,5.1930084,-0.32083069,297.537464,-18.382244,2.17217,1350.6623,25.542993,1.6413415,-0.64827383,-0.012249209,11.752017,0.20625,0.0,0.268224,0.0,42.138242,0.565776,1914.47017,578.004811
2845,62028.4674,1536578000.2,2.3191346,0.72630089,132.876625,41.613976,0.28502052,1764.3424,9.1597134,1.7654534,-0.55065587,0.044125322,11.601942,0.22471,0.0,0.051489,0.0,41.315912,0.959656,2018.18428,554.22454
2846,62145.0802,1546653348.78,3.0145676,0.60028112,172.722001,34.393575,2.4324476,1743.3916,44.968793,1.6617191,0.28773086,-0.021343779,11.73057,0.20919,0.0,0.5161,0.0,54.35175,0.758919,2134.076405,686.342089
2847,61858.8642,1521924287.47,1.7917921,-0.96690385,102.662125,-55.39951,2.2304216,719.84147,7.2827919,1.5852038,-0.23513259,0.012253056,11.803307,0.19833,0.0,0.064267,0.0,16.053629,0.612821,833.878968,213.802004
2848,63453.5812,1659707833.6,1.5765831,-1.1465906,90.331558,-65.694802,0.45432537,1811.1303,9.195349,1.7594654,-0.1318766,-0.012149657,11.610112,0.22379,0.0,0.059538,0.0,37.865707,0.898557,2014.970741,636.153934
2849,61302.6816,1473870111.16,5.4806369,-0.074680543,314.017363,-4.27888,2.6198943,1817.3878,17.22304,1.8205689,0.23790582,-0.033921241,11.512207,0.23353,0.0,0.140034,0.0,52.43052,0.866974,1917.665695,617.857869
2850,64221.236,1726033206.03,0.00097764429,0.75976327,0.056015,43.531229,1.6477019,347.60898,7.5673512,1.436608,-0.45064481,0.0050704616,11.904236,0.17821,0.0,0.091863,0.0,71.713189,0.07683,1194.861443,392.703798
