coinc_event_id	ifos	snr
721	H1,L1,V1	29.84198370716862
722	H1,V1	14.93266187917056
723	H1,L1,V1	9.161823257518863
724	H1,L1,V1	9.85377211379487
725	L1	12.60531477083048
726	H1,L1,V1	8.001369671943511
727	H1,V1	9.419528991104876
728	H1,L1	18.80113323282107
729	H1,L1,V1	20.44909782371843
730	H1	14.21517652153337
731	H1,L1,V1	12.96948036493182
732	H1,L1	9.954637546346415
733	H1,L1,V1	9.608969096824683
734	H1,L1	8.505339481744063
735	H1,L1	10.26519699528254
736	H1,L1	19.69535495858751
737	H1,V1	11.79571961476826
738	H1,L1	16.31374338811482
739	H1,L1,V1	20.11718841264321
740	H1,L1,V1	14.46811780690107
741	H1,L1,V1	9.020776702007897
742	H1,V1	8.356695994945181
743	H1,L1,V1	10.77768863676251
744	H1,V1	9.756601572000994
745	H1,V1	11.08325874236394
746	H1,L1	8.368817263647943
747	H1,L1,V1	9.519079585757968
748	L1,V1	11.79668747952687
749	L1,V1	9.56002911906611
750	H1,V1	9.482692475730687
751	H1,L1,V1	12.51623875490047
752	H1,L1,V1	10.73742476872077
753	H1,L1,V1	9.066390019663144
754	H1,L1,V1	9.670864193198032
755	H1,L1,V1	8.162538266312515
756	H1,L1,V1	9.344526782357663
757	H1,V1	9.948909712679432
758	H1,L1	17.35197585649693
759	H1,L1,V1	9.909668803953945
760	H1,L1,V1	11.78945669398312
761	H1,L1,V1	11.44018280077416
762	H1,L1,V1	9.754113784526078
763	H1,L1,V1	20.03340884181887
764	H1,L1,V1	8.349121672035286
765	L1,V1	9.564936842197753
766	H1,V1	27.80659887675215
767	L1	8.465709000782631
768	H1,L1	50.59007521354067
769	H1,L1,V1	11.76680249010012
770	H1,L1,V1	8.819156779297536
771	H1,L1,V1	9.496127041848151
772	H1	27.52286668967731
773	H1	8.652862546172289
774	H1,L1,V1	8.380594324052137
775	H1,L1,V1	14.36798488776947
776	H1,L1,V1	10.33543670004927
777	L1	9.310505437917834
778	H1,L1,V1	15.33385931249265
779	H1,V1	8.10583838076327
780	H1,L1,V1	10.83798552854046
781	H1,L1,V1	19.24450648001725
782	H1,L1,V1	8.548848414793026
783	H1,L1,V1	14.11520576560289
784	H1,L1,V1	9.981430034147662
785	H1,L1	10.97765141300856
786	H1,L1,V1	8.366167913977291
787	H1,L1,V1	8.439606062719935
788	H1,L1	17.62628977723747
789	H1,L1,V1	9.232244952842301
790	L1	13.58300254596117
791	H1,L1,V1	14.82617473956265
792	H1,L1,V1	9.409554396471213
793	H1,L1,V1	9.046510496038083
794	H1,L1,V1	11.06634160045833
795	H1,L1,V1	10.56876253099935
796	H1,V1	9.417353250804521
797	H1,L1	20.29657121599887
