simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1,radius2,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
2138,62107.6,1543415054.38,4.603831,0.018766373,263.780086,1.075234,1.6954198,188.53808,1.395489,1.3094214,0.04740888,0.021417159,0.0412653,1.395489,1.3094214,1.3401859,1.2575291,11.926848,11.962196,0.17278,0.16165,0.002463,0.043253,0.045716,18.743644,0.124301,685.316412,214.533245
2139,61304.3846,1474017244.93,3.8029325,0.76098614,217.891982,43.601294,2.5901265,262.31549,1.4771133,1.320397,-0.037346032,-0.043471789,0.0567813,1.4771133,1.320397,1.3977474,1.2494515,11.882045,11.958119,0.18358,0.16306,0.002859,0.049056,0.051915,35.116743,0.851757,297.964345,62.199942
2140,62061.2692,1539412080.63,1.9546238,1.3534571,111.991694,77.54738,2.2292735,272.74291,1.3609517,1.3072753,0.019272683,0.028992546,0.0589484,1.3609517,1.3072753,1.2851917,1.2345033,11.941421,11.96298,0.1683,0.16137,0.002342,0.058016,0.060358,19.020992,0.611913,405.993465,95.291469
2142,64382.9545,1740005690.07,2.7447614,-0.65525136,157.263244,-37.543137,2.5574646,722.56755,1.6008454,1.4926042,0.030744929,0.033458791,0.1473223,1.6008454,1.4926042,1.3952883,1.3009458,11.789788,11.871266,0.20051,0.18567,0.003513,0.020654,0.024167,73.520588,0.834193,856.847197,266.67313
2143,64306.4758,1733397930.22,5.8062226,-1.1855151,332.67205,-67.925012,1.8882505,576.32005,1.5976346,1.5166323,-0.0039351676,-0.012592479,0.1195816,1.5976346,1.5166323,1.4269926,1.3546421,11.792813,11.855317,0.20006,0.18892,0.003512,0.032084,0.035596,64.018434,0.312149,911.043628,265.992124
2145,62172.074,1548985612.94,0.22550713,-0.59428743,12.920607,-34.050162,0.65236168,850.45227,1.5832449,1.5808271,-0.039976936,-0.01461334,0.1709207,1.5832449,1.5808271,1.3521368,1.3500719,11.805232,11.807418,0.19805,0.19771,0.003588,0.023197,0.026785,66.152845,0.794652,888.383236,307.099508
2146,62997.9888,1620344648.33,5.6741784,-0.4395924,325.106475,-25.186789,2.4358552,566.78622,1.5370565,1.5178064,0.030743496,0.0083570314,0.1177429,1.5370565,1.5178064,1.3751431,1.3579208,11.841652,11.854759,0.19168,0.18907,0.003255,0.021138,0.024393,71.277914,0.761133,593.833691,151.766049
2148,64183.5839,1722780064.27,2.2524278,-0.24173303,129.054607,-13.850282,2.0092663,498.88216,1.5437428,1.4485277,-0.033032255,3.4168063e-05,0.104533,1.5437428,1.4485277,1.3976429,1.311439,11.835174,11.898623,0.19262,0.17978,0.003181,0.033539,0.03672,20.106209,0.424555,923.982336,313.70317
2149,61021.6434,1449588405.97,5.0943683,-0.65249276,291.885803,-37.385081,2.59066,995.22577,1.6529123,1.5558667,0.010238147,-0.043504201,0.1969719,1.6529123,1.5558667,1.3809116,1.2998356,11.741509,11.826285,0.20789,0.19428,0.003864,0.009751,0.013616,38.135856,0.852037,979.021537,356.49667
2150,63837.3925,1692869129.67,0.99149974,-0.2400949,56.80875,-13.756424,2.6468248,732.79784,1.6376837,1.556594,-0.027851643,0.022643818,0.1492318,1.6376837,1.556594,1.4250247,1.3544648,11.754912,11.825531,0.20574,0.19438,0.003776,0.009627,0.013403,19.262093,0.880079,687.154617,178.15202
2151,64319.2934,1734505370.76,3.304356,-0.80638741,189.325653,-46.202595,2.2856871,577.34196,1.5400746,1.4695538,0.014501766,-0.020072436,0.1197784,1.5400746,1.4695538,1.3753387,1.3123612,11.838554,11.885879,0.19211,0.18258,0.00318,0.022013,0.025194,27.647586,0.655535,705.262363,230.692567
2152,61319.6401,1475335320.06,0.73050394,-0.99919241,41.854793,-57.249508,0.68946085,628.9375,1.5667554,1.5087676,-0.016680181,-0.043141282,0.1296607,1.5667554,1.5087676,1.3869256,1.3355935,11.818803,11.8611,0.19576,0.18784,0.003352,0.054906,0.058259,28.761947,0.771589,570.439277,162.584384
2153,61565.0669,1496540198.26,4.6102721,-0.63730604,264.149134,-36.514946,1.8481528,196.47327,1.4595639,1.3188065,0.0092451615,-0.026625274,0.0429499,1.4595639,1.3188065,1.3994573,1.2644965,11.891184,11.958715,0.18126,0.16285,0.002759,0.046222,0.048981,43.146433,0.273814,633.317207,228.062279
2155,64362.6121,1738248099.96,4.7181785,0.47681665,270.331715,27.319582,2.0069997,385.26781,1.5204183,1.5006038,0.010608518,0.016082845,0.0819551,1.5204183,1.5006038,1.4052508,1.3869372,11.853368,11.866322,0.18942,0.18675,0.003158,0.060211,0.06337,31.11373,0.422501,689.018356,178.721061
2156,62881.3905,1610270557.44,0.50011145,-0.15161801,28.654275,-8.687072,2.2762454,702.41708,1.5804075,1.386551,0.03837054,-0.0038148771,0.1435499,1.5804075,1.386551,1.3820189,1.2124972,11.807754,11.929485,0.19765,0.17164,0.003472,0.037459,0.040931,21.058686,0.648376,1048.243924,290.377848
2158,61049.6882,1452011480.26,2.3671944,0.13692963,135.630248,7.84549,0.91428065,347.34553,1.4367441,1.3045643,-0.026801551,0.026164261,0.074277,1.4367441,1.3045643,1.3374057,1.214365,11.904149,11.963967,0.17823,0.16102,0.002649,0.033916,0.036565,25.049465,0.610361,684.288028,217.150112
2160,61901.712,1525626334.43,4.8817688,0.62584114,279.704749,35.858056,2.6672983,946.80849,1.5623605,1.4875796,-0.019226667,-0.020528214,0.1883335,1.5623605,1.4875796,1.3147492,1.25182,11.821721,11.874915,0.19516,0.18499,0.003304,0.037302,0.040605,23.836534,0.889615,971.426044,340.42478
2161,62574.8029,1583781385.1,4.1548762,-0.24332576,238.056871,-13.941539,2.7303475,451.80321,1.4713719,1.3870367,-0.0093042026,-0.040336982,0.0952522,1.4713719,1.3870367,1.3434093,1.2664085,11.88493,11.929267,0.18282,0.1717,0.002808,0.039832,0.04264,73.384608,0.916624,497.327263,109.915109
2162,63425.1812,1657254072.69,5.2487559,-0.73741386,300.731561,-42.250702,1.2582621,414.89156,1.4300879,1.423189,0.022653725,0.0401407,0.0879022,1.4300879,1.423189,1.3145371,1.3081957,11.9093,11.911471,0.17733,0.17644,0.002719,0.022657,0.025376,60.55755,0.307471,601.87633,233.613131
2163,63566.0613,1669426116.35,1.7259793,-0.23985193,98.891329,-13.742503,0.89816112,211.94933,1.5403378,1.4476584,-0.01083569,0.021001098,0.0462243,1.5403378,1.4476584,1.4722826,1.3836979,11.838276,11.899264,0.19214,0.17966,0.003163,0.046808,0.04997,73.065688,0.623049,376.336847,99.302713
2164,64483.9753,1748733883.51,5.118994,0.54187134,293.296752,31.046941,2.0583229,388.71356,1.4212696,1.268866,0.014945125,0.00141222,0.0826491,1.4212696,1.268866,1.3127703,1.1720011,11.912613,11.976492,0.17619,0.15645,0.0026,0.028991,0.031591,41.384429,0.468442,701.361807,202.674762
2165,62006.2892,1534661804.69,3.6852685,0.52168671,211.150331,29.890447,1.2359868,555.8127,1.5003709,1.429211,0.045787249,-0.017066648,0.1156218,1.5003709,1.429211,1.3448741,1.2810891,11.866435,11.909665,0.18671,0.17721,0.002964,0.047752,0.050715,31.702109,0.328589,1147.704447,302.908708
2166,62883.7704,1610476176.81,1.1923204,-0.78420141,68.314927,-44.931431,0.47243635,457.47221,1.3839715,1.3833476,-0.047576871,0.02165202,0.0963752,1.3839715,1.3833476,1.2623156,1.2617465,11.930777,11.931118,0.1713,0.17122,0.002522,0.051564,0.054086,62.897592,0.890462,526.481984,119.768815
2167,62866.6324,1608995458.87,2.6030586,0.24313329,149.144272,13.930511,0.3933965,255.46479,1.5924045,1.4425628,-0.017510537,-0.014796589,0.0553541,1.5924045,1.4425628,1.5088817,1.3668993,11.79758,11.902244,0.19932,0.17898,0.003472,0.022073,0.025545,34.575235,0.923612,223.275611,41.388806
2168,62419.7584,1570385544.46,3.1921741,-0.45880244,182.898103,-26.287443,1.1338013,570.44351,1.421765,1.3608462,0.045626883,0.0046097678,0.1184487,1.421765,1.3608462,1.2711937,1.2167265,11.912294,11.941472,0.17625,0.16829,0.002594,0.020652,0.023246,32.963002,0.423219,666.583183,220.390383
2169,61592.0666,1498872974.7,1.3832615,0.015894704,79.255046,0.910699,0.4110018,476.66913,1.453431,1.340406,-0.013055659,0.0025870794,0.1001669,1.453431,1.340406,1.3211005,1.218366,11.895318,11.950661,0.18043,0.16563,0.002716,0.0582,0.060917,28.95036,0.916721,483.498437,101.253705
2170,64421.098,1743301282.71,3.6566948,0.83071768,209.513179,47.596617,1.7715807,347.00364,1.5434019,1.3267727,0.0095992182,-0.010134132,0.0742074,1.5434019,1.3267727,1.436782,1.2351178,11.835424,11.955759,0.19257,0.16388,0.003327,0.040737,0.044064,22.780739,0.199438,809.144001,250.738515
2172,63986.6102,1705761535.25,4.5308137,0.45193925,259.596503,25.894212,0.67845564,205.94172,1.5782523,1.395433,0.00056883006,-0.014465979,0.044955,1.5782523,1.395433,1.5103544,1.3354001,11.80925,11.926865,0.19736,0.17278,0.003436,0.019048,0.022483,30.387784,0.778543,226.743712,41.030942
2173,62744.1656,1598414325.76,4.8115161,-0.075376632,275.679566,-4.318763,2.2151008,274.1161,1.4219046,1.3214391,-0.039512706,-0.022028137,0.0592334,1.4219046,1.3214391,1.3423903,1.2475429,11.912206,11.95773,0.17627,0.16319,0.002574,0.069812,0.072385,36.319185,0.600642,386.370147,94.072228
2174,63111.359,1630139833.82,5.2105765,-1.1779034,298.544042,-67.488893,2.7039765,428.38641,1.5747434,1.4514708,0.032881929,0.021257922,0.090597,1.5747434,1.4514708,1.4439278,1.3308956,11.811682,11.896582,0.19688,0.18017,0.003353,0.018005,0.021358,55.439652,0.905764,413.259366,99.434599
2175,61795.4137,1516442160.6,1.8183436,-1.1002523,104.183414,-63.039813,2.373978,728.20017,1.737627,1.5226887,0.024173652,0.024582097,0.1483741,1.737627,1.5226887,1.5131193,1.3259518,11.640991,11.851869,0.22043,0.18973,0.004615,0.015463,0.020078,18.753891,0.719569,901.322484,293.369469
2176,62903.2547,1612159628.09,2.5443128,-0.83414676,145.778385,-47.793089,0.54216889,422.82961,1.4282781,1.4230015,0.021937112,-0.014358896,0.0894885,1.4282781,1.4230015,1.3109621,1.3061189,11.909951,11.911569,0.17709,0.17642,0.002714,0.068009,0.070723,27.630416,0.856592,448.378881,112.897298
2178,63432.3955,1657877386.26,2.4810995,-0.85628836,142.15653,-49.061709,2.7759197,687.60953,1.5796752,1.5093787,-0.012742915,0.020337924,0.1407679,1.5796752,1.5093787,1.3847473,1.3231252,11.808301,11.86049,0.19755,0.18793,0.003413,0.02352,0.026933,63.541418,0.933883,532.423488,132.714171
2179,62803.0846,1603504927.38,4.6221828,1.1494921,264.831567,65.861046,2.7380535,495.55526,1.5004379,1.3671576,-0.04993285,0.044879885,0.1038805,1.5004379,1.3671576,1.3592394,1.2385014,11.866402,11.938767,0.18672,0.16911,0.002952,0.024446,0.027398,23.815315,0.919677,432.129011,114.136965
2180,64465.9981,1747180653.58,1.2431233,-1.433653,71.225719,-82.142266,1.0619815,448.00343,1.5703593,1.4346588,0.023314782,-0.016731019,0.0944986,1.5703593,1.4346588,1.4347751,1.3107909,11.815679,11.905758,0.19626,0.17795,0.003332,0.021476,0.024808,35.558709,0.487143,825.042047,266.853406
2181,63139.6958,1632588134.85,2.4819993,-0.045889297,142.208085,-2.629263,2.8057209,819.28786,1.5963877,1.5944226,-0.044386718,0.043076462,0.165223,1.5963877,1.5944226,1.3700277,1.3683412,11.794036,11.795931,0.19988,0.19961,0.003677,0.017438,0.021114,66.879535,0.944123,939.504465,293.500605
2182,62298.408,1559900868.69,2.8870393,-0.40627639,165.415167,-23.277922,2.1329973,458.67481,1.4935475,1.3834981,0.03281088,-0.03101469,0.0966132,1.4935475,1.3834981,1.3619638,1.2616099,11.870573,11.931034,0.1858,0.17124,0.00291,0.022261,0.025172,24.295519,0.53305,547.164659,164.79937
2183,63702.5321,1681217191.15,1.6578672,-1.2117186,94.988794,-69.426362,2.610728,869.32781,1.5568197,1.5057035,0.0019239048,-0.032980417,0.1743557,1.5568197,1.5057035,1.3256799,1.2821529,11.825311,11.863727,0.19441,0.18742,0.003305,0.044567,0.047872,19.96421,0.86237,960.223581,317.743508
2184,61596.6188,1499266281.5,6.0509948,-1.1600039,346.696464,-66.463328,0.23175216,963.04482,1.6792442,1.5995803,-0.013939234,-0.025505724,0.1912383,1.6792442,1.5995803,1.4096627,1.3427878,11.711947,11.79098,0.21173,0.20034,0.004077,0.0047,0.008777,44.07228,0.973265,957.02008,318.08314
2186,62345.8053,1563996000.06,1.8130106,1.0164921,103.877856,58.240707,1.8173944,269.20167,1.4876551,1.3444731,0.019425285,-0.021348665,0.0582131,1.4876551,1.3444731,1.405818,1.2705126,11.874862,11.949721,0.185,0.16615,0.002895,0.043718,0.046613,33.145171,0.244106,536.122336,172.238602
2187,62214.3563,1552638804.59,5.2155896,-0.52831879,298.831272,-30.270437,2.5090466,580.92149,1.4893481,1.3696656,0.043961977,0.033747417,0.1204676,1.4893481,1.3696656,1.3292201,1.2224053,11.873662,11.937819,0.18523,0.16943,0.00289,0.068538,0.071428,48.804502,0.806525,575.313872,184.242764
2188,62511.3248,1578296883.56,5.3374494,-0.14372289,305.813324,-8.234715,1.4230453,340.39911,1.4416141,1.4128303,-0.049766656,0.032654958,0.0728624,1.4416141,1.4128303,1.3437083,1.3168793,11.902513,11.917349,0.17886,0.17507,0.00273,0.059196,0.061926,63.228293,0.147214,711.711377,236.698249
2190,63736.2294,1684128637.36,5.3894366,-0.91387373,308.791971,-52.361108,0.71244307,568.23685,1.4870331,1.4025282,-0.031234556,-0.048288835,0.118023,1.4870331,1.4025282,1.330056,1.2544717,11.8753,11.922328,0.18492,0.17372,0.002885,0.048399,0.051284,23.228909,0.756767,581.001965,150.484229
2191,62694.6056,1594132342.93,3.103453,-0.93883383,177.814759,-53.791216,2.5511187,497.09541,1.6637519,1.6053559,0.026255985,0.03351955,0.1041827,1.6637519,1.6053559,1.5067723,1.4538862,11.728463,11.785398,0.20948,0.20115,0.003999,0.008642,0.012641,49.841945,0.830677,514.516802,118.384122
2192,63779.0506,1687828387.76,5.5730548,-0.07869275,319.312519,-4.508762,0.69886154,441.11318,1.4193494,1.3858877,0.038676248,4.838727e-05,0.0931303,1.4193494,1.3858877,1.2984265,1.2678156,11.913915,11.929796,0.17593,0.17155,0.002618,0.049914,0.052532,45.330526,0.765575,469.876442,115.105988
2193,63017.7112,1622048662.31,3.8839553,-1.0808048,222.534247,-61.925554,2.1129061,112.71093,1.3483171,1.3449561,-0.0073562257,-0.047634546,0.0249643,1.3483171,1.3449561,1.3154772,1.3121981,11.948364,11.949592,0.16664,0.16621,0.002364,0.045394,0.047758,23.644727,0.515944,161.054908,31.876534
2195,62197.243,1551160215.04,3.2630379,0.62658797,186.9583,35.900846,0.22845202,824.59763,1.5519819,1.435508,0.043339431,0.015033055,0.1661961,1.5519819,1.435508,1.330807,1.2309319,11.830357,11.905044,0.19373,0.17806,0.003221,0.036507,0.039728,52.439909,0.974018,990.23889,341.082143
2196,63834.9256,1692655990.09,1.955878,-0.50474895,112.063555,-28.919985,0.9112334,350.89639,1.4837257,1.4601618,0.014067138,-0.02706114,0.0749991,1.4837257,1.4601618,1.3802111,1.3582912,11.877672,11.890793,0.18447,0.18134,0.002951,0.023062,0.026013,31.418425,0.612772,628.474679,250.082282
2198,61834.0138,1519777214.38,3.4741532,0.057421417,199.054316,3.290005,2.8046055,812.47032,1.6106673,1.5976372,-0.024690137,0.024887693,0.1639721,1.6106673,1.5976372,1.383768,1.3725735,11.78138,11.792811,0.20189,0.20006,0.003738,0.02973,0.033469,44.270059,0.943755,728.394316,250.854626
2199,61785.3404,1515571831.09,1.9034102,-0.40004016,109.057371,-22.920613,0.48188278,249.30155,1.3088945,1.3081828,0.0091108274,0.041339481,0.0540678,1.3088945,1.3081828,1.2417555,1.2410803,11.962389,11.962649,0.16158,0.16149,0.002214,0.041453,0.043667,19.936339,0.886124,302.894949,94.496129
2200,62765.7602,1600280102.23,0.31260728,0.26205617,17.911078,15.014713,2.2176354,773.83551,1.5331037,1.4739812,-0.0041987073,0.023640051,0.1568526,1.5331037,1.4739812,1.3252368,1.2741305,11.844759,11.88361,0.19114,0.18317,0.003155,0.024878,0.028033,42.575043,0.602667,971.130122,298.156257
2201,61912.9724,1526599229.98,2.3837578,-0.38895736,136.579261,-22.285615,2.6184825,581.05829,1.6162107,1.4073353,-0.0077436217,0.0072721693,0.1204939,1.6162107,1.4073353,1.4424091,1.2559955,11.775851,11.919402,0.20268,0.17436,0.003729,0.032388,0.036117,33.387808,0.86627,578.408337,139.952163
2202,61031.8046,1450466337.37,4.4169659,0.18300665,253.073504,10.485509,0.23200407,352.11765,1.3665847,1.2964557,-0.0024382168,-0.003933304,0.0752473,1.3665847,1.2964557,1.2709492,1.2057279,11.938989,11.96689,0.16903,0.15998,0.002352,0.039499,0.041851,64.342873,0.973208,340.604167,86.821517
2203,63269.0413,1643763590.26,0.83423333,-0.5981217,47.798049,-34.269849,0.24795742,402.28519,1.527489,1.4825373,-0.0047077214,0.0022154662,0.0853768,1.527489,1.4825373,1.4073352,1.3659195,11.848112,11.878545,0.19038,0.18431,0.003146,0.054521,0.057667,18.418724,0.969416,338.15051,79.818777
2205,62788.8284,1602273189.61,0.26488374,0.67613517,15.17672,38.739692,0.40249249,403.38404,1.5073323,1.3417025,0.041079251,-0.022001606,0.0855972,1.5073323,1.3417025,1.3884821,1.2359118,11.862461,11.950362,0.18764,0.1658,0.00302,0.055128,0.058148,40.116436,0.920088,511.254872,167.040303
2206,62559.3124,1582443005.1,3.2862975,-0.79551385,188.290977,-45.579586,0.40216235,801.41449,1.5189104,1.4603743,-0.006854499,0.036945687,0.1619401,1.5189104,1.4603743,1.3072191,1.2568413,11.854203,11.890656,0.18922,0.18137,0.003078,0.053396,0.056474,42.505885,0.920217,773.897474,214.623403
2207,64384.3898,1740129696.82,2.3616427,0.55487869,135.312159,31.792207,2.1380902,726.61579,1.6307643,1.5332886,-0.013441845,0.0089493081,0.1480784,1.6307643,1.5332886,1.4204294,1.335526,11.762103,11.844638,0.20474,0.19116,0.003712,0.010914,0.014626,58.500365,0.537352,1129.713072,313.385111
2208,62999.1971,1620449051.23,4.9682077,0.80636346,284.657333,46.201223,2.5045972,618.5096,1.5094898,1.4389011,0.019817138,0.031309329,0.1276723,1.5094898,1.4389011,1.3385891,1.2759923,11.860379,11.903181,0.18795,0.17851,0.003013,0.037142,0.040155,49.457255,0.803886,493.740217,122.114139
2209,64022.0105,1708820127.12,4.9811416,0.95274794,285.398391,54.588436,2.1422501,623.63355,1.6308601,1.4472049,0.01160195,0.013590914,0.1286499,1.6308601,1.4472049,1.4449654,1.2822443,11.762005,11.899597,0.20476,0.1796,0.003761,0.034316,0.038077,55.03274,0.540855,970.276725,310.244693
2210,61488.0758,1489888169.43,3.1298751,-1.1464948,179.328634,-65.689313,0.91064737,146.79254,1.4661012,1.4455709,-0.02440403,0.026075266,0.0323373,1.4661012,1.4455709,1.4201765,1.4002893,11.887608,11.900734,0.18213,0.17938,0.002866,0.017824,0.02069,61.622957,0.613235,199.202383,47.599573
2211,62992.2226,1619846452.45,4.2732172,0.86220281,244.837311,49.400582,0.54641884,783.72917,1.5718609,1.4923945,-0.0010658158,0.015189021,0.1586808,1.5718609,1.4923945,1.3565952,1.2880117,11.814271,11.871421,0.19648,0.18564,0.003355,0.025694,0.029049,66.732178,0.854391,681.954118,191.318266
2212,64037.9287,1710195457.12,6.2607925,0.22761651,358.716987,13.041465,2.7164212,335.55183,1.5375359,1.2850432,0.030964443,-0.027022303,0.0718738,1.5375359,1.2850432,1.4344374,1.1988755,11.841195,11.970922,0.19175,0.15852,0.003434,0.056845,0.060279,33.83253,0.910968,305.146352,66.961254
2213,63040.8702,1624049599.0,4.5305642,-0.77878984,259.582207,-44.621371,0.92779844,831.22134,1.5633936,1.411806,0.044896798,-0.010807602,0.1674087,1.5633936,1.411806,1.3391999,1.2093503,11.821118,11.917734,0.1953,0.17494,0.003304,0.02286,0.026164,47.281362,0.599597,903.257704,273.595869
2214,63513.0496,1664845905.47,1.2651573,0.24718953,72.488174,14.162917,2.0486137,411.85164,1.5036614,1.4303206,0.036875473,-0.045579295,0.087294,1.5036614,1.4303206,1.3829391,1.3154866,11.864896,11.909183,0.18715,0.17736,0.002979,0.043423,0.046402,65.406485,0.459842,969.142026,309.46738
2215,62302.1525,1560224392.91,4.817169,-0.34595981,276.003453,-19.822037,2.5119832,579.5395,1.4517036,1.4492992,0.023268512,0.0098600862,0.1202016,1.4517036,1.4492992,1.2959307,1.2937843,11.89643,11.898062,0.1802,0.17988,0.002835,0.027863,0.030698,74.367068,0.808258,530.668624,159.216226
2216,61323.5733,1475675151.95,0.46085494,0.61738888,26.405043,35.373777,1.1778237,133.44131,1.302059,1.2047943,-5.8047836e-05,0.0011718254,0.0294582,1.302059,1.2047943,1.2648003,1.1703188,11.964876,11.996228,0.1607,0.14831,0.002101,0.018323,0.020424,68.371159,0.382936,252.641895,57.066079
2218,62602.651,1586187467.25,5.1099712,0.24878785,292.779783,14.254494,2.5884847,209.28264,1.461038,1.3694175,0.030540377,-0.023478472,0.0456611,1.461038,1.3694175,1.3972385,1.3096188,11.890242,11.937912,0.18146,0.1694,0.002755,0.029815,0.03257,37.288036,0.850896,229.304784,70.59338
2219,62380.6779,1567008985.79,1.7922869,-0.20637432,102.690475,-11.824378,1.0133092,354.54144,1.5031671,1.4682271,0.018082886,-0.035403681,0.0757397,1.5031671,1.4682271,1.3973335,1.3648536,11.865136,11.886562,0.18708,0.18241,0.003031,0.063815,0.066846,26.709991,0.529055,734.091488,272.358325
2220,64034.7106,1709917417.15,2.3566233,1.0709864,135.024569,61.363001,0.82945419,523.35477,1.4565611,1.3389811,0.02284857,0.047450964,0.1093174,1.4565611,1.3389811,1.3130247,1.2070316,11.893245,11.95104,0.18085,0.16545,0.002732,0.05927,0.062002,44.363552,0.675278,699.423126,224.512808
2221,61853.9836,1521502597.43,3.4857665,-1.1108701,199.719709,-63.648168,2.3429566,643.45804,1.5766983,1.3616361,0.0094721634,0.040166339,0.1324223,1.5766983,1.3616361,1.3923236,1.2024102,11.810245,11.941092,0.19715,0.16839,0.003509,0.06447,0.067978,59.498487,0.697684,762.991147,223.466968
